project,v1,v2,tool,old_file,old_line,old_description,new_file,new_line,new_description,status,file_name_changed,still_bug,same_description,false_positive
Git,1.5.6,2.13.2,pvs_studio,sha1_file.c,1779,note: The integer constant is converted to pointer. Possibly an error or a bad coding style: (void *) 1,sha1_file.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,sha1_file.c,2006,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,sha1_file.c,3184,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,sha1_name.c,38,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,sha1_name.c,114,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,changed,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,sha1_name.c,44,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,sha1_name.c,117,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,sha1_name.c,282,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,sha1_name.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,sha1_name.c,719,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,sha1_name.c,1564,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,sideband.c,31,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,sideband.c,29,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,changed,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,tag.c,53,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,tag.c,131,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,changed,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,tag.c,57,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,tag.c,135,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,tag.c,61,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,tag.c,139,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,transport.c,111,error: Uninitialized variable 'cmp' was used. The variable was used to initialize itself.,transport.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,transport.c,456,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,transport.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,tree-diff.c,102,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,tree-diff.c,142,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,tree-diff.c,113,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,tree-diff.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,tree.c,61,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,tree.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,tree.c,68,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,tree.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,tree.c,84,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,tree.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,unpack-trees.c,525,error: The first argument of 'strncmp' function is equal to the second argument.,unpack-trees.c,1570,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,changed,0,1,0,FFP1
Git,1.5.6,2.13.2,pvs_studio,unpack-trees.c,525,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,unpack-trees.c,1570,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,changed,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,unpack-trees.c,549,error: "The 'o' pointer was utilized before it was verified against nullptr. Check lines: 551, 555.",unpack-trees.c,1594,NA,moved,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,unpack-trees.c,936,warning: Expression 'current' is always true.,unpack-trees.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,unpack-trees.c,962,error: "The 'o' pointer was utilized before it was verified against nullptr. Check lines: 964, 967.",unpack-trees.c,2104,NA,moved,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,ws.c,45,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,ws.c,47,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,xdiff-interface.c,47,note: Unary minus operator does not modify a _Bool type value. Consider using the '!' operator.,xdiff-interface.c,56,note: Unary minus operator does not modify a _Bool type value. Consider using the '!' operator.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,xdiff-interface.c,237,note: "The 'ep' pointer in the 'ep + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",xdiff-interface.c,279,note: "The 'ep' pointer in the 'ep + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http.c,372,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'pragma_header' class object.",http.c,1104,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'pragma_header' class object.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http.c,418,warning: There might be dereferencing of a potential null pointer 'new'.,http.c,1174,NA,moved,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http.c,476,note: Pointer to local variable 'finished' is stored outside the scope of this variable. Such a pointer will become invalid.,http.c,1232,note: Pointer to local variable 'finished' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http.c,618,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http.c,1422,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,83,warning: Pointer to local array 'expn' is stored outside the scope of this array. Such a pointer will become invalid.,http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,200,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'obj_req' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,204,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'data->no_pragma_header' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,215,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'range_header' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,399,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'indexfile' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,402,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'data->no_pragma_header' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,415,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'range_header' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,398,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,514,note: "The 'strchr(colon_ss + 3, '/')' pointer in the 'strchr(colon_ss + 3, '/') - base' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",http-walker.c,260,note: "The 'strchr(colon_ss + 3, '/')' pointer in the 'strchr(colon_ss + 3, '/') - base' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,547,note: "The 'strchr(base, ':')' pointer in the 'strchr(base, ':') - base' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",http-walker.c,294,note: "The 'strchr(base, ':')' pointer in the 'strchr(base, ':') - base' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,619,note: Pointer to local variable 'alt_req' is stored outside the scope of this variable. Such a pointer will become invalid.,http-walker.c,374,note: Pointer to local variable 'alt_req' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,662,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-walker.c,372,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,755,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'packfile' class object.",http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,758,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'data->no_pragma_header' class object.",http-walker.c,428,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,771,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'range_header' class object.",http-walker.c,443,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,changed,0,1,0,FFP1
Git,1.5.6,2.13.2,pvs_studio,http-walker.c,754,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-walker.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,xdiff/xprepare.c,73,error: Consider inspecting the '1 << cf->hbits' expression. Bit shifting of the 32-bit value with a subsequent expansion to the 64-bit type.,xdiff/xprepare.c,75,error: Consider inspecting the '1 << cf->hbits' expression. Bit shifting of the 32-bit value with a subsequent expansion to the 64-bit type.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,xdiff/xprepare.c,161,error: Consider inspecting the '1 << hbits' expression. Bit shifting of the 32-bit value with a subsequent expansion to the 64-bit type.,xdiff/xprepare.c,188,error: Consider inspecting the '1 << hbits' expression. Bit shifting of the 32-bit value with a subsequent expansion to the 64-bit type.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,xdiff/xprepare.c,221,error: "The compiler could delete the 'memset' function call, which is used to flush 'rchg' object. The memset_s() function should be used to erase the private data.",xdiff/xprepare.c,220,NA,moved,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,xdiff/xutils.c,170,warning: Expression is always true.,xdiff/xutils.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,xdiff/xutils.c,170,warning: "Suspicious assignment inside the condition expression of 'if' operator: cur = data = xdl_mmfile_next(mf, & size).",xdiff/xutils.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,xdiff/xutils.c,172,note: Unreachable code detected. It is possible that an error is present.,xdiff/xutils.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,xdiff/xmerge.c,375,note: Consider reviewing the correctness of 'chg2' item's usage.,xdiff/xmerge.c,549,note: Consider reviewing the correctness of 'chg2' item's usage.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,xdiff/xmerge.c,476,warning: The potential null pointer is passed into 'memcpy' function. Inspect the first argument.,xdiff/xmerge.c,668,warning: The potential null pointer is passed into 'memcpy' function. Inspect the first argument.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,1123,error: "The 'last' pointer was utilized before it was verified against nullptr. Check lines: 1125, 1148.",fast-import.c,1175,error: "The 'last' pointer was utilized before it was verified against nullptr. Check lines: 1177, 1204.",moved,0,1,0,FFP1
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,1748,error: The return value of function 'strtoul' is required to be utilized.,fast-import.c,2057,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,1757,error: The return value of function 'strtoul' is required to be utilized.,fast-import.c,2066,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,1792,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,fast-import.c,2109,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,changed,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,1860,error: Uninitialized variable 'oe' was used. The variable was used to initialize itself.,fast-import.c,2199,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2002,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,fast-import.c,2629,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2038,note: "The 'strchr(command_buf.buf, ' ')' pointer in the 'strchr(command_buf.buf, ' ') + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",fast-import.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2071,error: Uninitialized variable 'e' was used. The variable was used to initialize itself.,fast-import.c,2705,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2077,note: "The 'strchr(command_buf.buf, ' ')' pointer in the 'strchr(command_buf.buf, ' ') + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",fast-import.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2121,note: "The 'strchr(command_buf.buf, ' ')' pointer in the 'strchr(command_buf.buf, ' ') + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",fast-import.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2211,note: "The 'strchr(command_buf.buf, ' ')' pointer in the 'strchr(command_buf.buf, ' ') + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",fast-import.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2225,note: "The 'strchr(command_buf.buf, ' ')' pointer in the 'strchr(command_buf.buf, ' ') + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",fast-import.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2282,note: "The 'strchr(command_buf.buf, ' ')' pointer in the 'strchr(command_buf.buf, ' ') + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",fast-import.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,fast-import.c,2450,warning: Unreachable code detected. It is possible that an error is present.,fast-import.c,3467,NA,moved,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,git.c,78,note: The potential null pointer is passed into 'setenv' function. Inspect the second argument.,git.c,183,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,git.c,381,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,git.c,571,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-add.c,74,error: "The 'pathspec' pointer was utilized before it was verified against nullptr. Check lines: 76, 80.",builtin-add.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-add.c,269,warning: "It's dangerous to call the 'fprintf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-add.c,409,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,247,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,490,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin-apply.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,497,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,688,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,700,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,826,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,879,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,967,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,1071,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,1092,warning: A part of conditional expression is always false: oldlines.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,1094,warning: A part of conditional expression is always false: newlines.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,2006,note: Incorrect format. Consider checking the third actual argument of the 'fprintf' function. The SIGNED argument of memsize type is expected.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,2006,note: Incorrect format. Consider checking the fourth actual argument of the 'fprintf' function. The SIGNED argument of memsize type is expected.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,2082,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,2127,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,2530,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,2883,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-apply.c,576,note: It is odd that the body of 'gitdiff_dissimilarity' function is fully equivalent to the body of 'gitdiff_similarity' function.,builtin/apply.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-archive.c,63,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/archive.c,59,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-blame.c,843,note: There might be dereferencing of a potential null pointer 'patch'.,builtin-blame.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-blame.c,1103,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/blame.c,1271,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-blame.c,1653,note: Incorrect format. Consider checking the third actual argument of the 'printf' function. The SIGNED integer type argument is expected.,builtin/blame.c,1964,note: Incorrect format. Consider checking the third actual argument of the 'printf' function. The SIGNED integer type argument is expected.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-blame.c,1792,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/blame.c,2118,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-blame.c,1868,error: "Be advised that the utilized constant value is represented by an octal form. Oct: 0160, Dec: 112.",builtin/blame.c,2173,error: "Be advised that the utilized constant value is represented by an octal form. Oct: 0160, Dec: 112.",moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-blame.c,2035,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/blame.c,2346,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-branch.c,91,error: Uninitialized variable 'head_rev' was used. The variable was used to initialize itself.,builtin-branch.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-bundle.c,37,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/bundle.c,33,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-bundle.c,30,error: Parameter 'prefix' is always rewritten in function body before being used.,builtin/bundle.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-cat-file.c,155,error: Uninitialized variable 'contents' was used. The variable was used to initialize itself.,builtin/cat-file.c,210,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-checkout-index.c,90,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/checkout-index.c,60,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-checkout-index.c,135,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/checkout-index.c,105,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-checkout-index.c,139,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/checkout-index.c,109,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-checkout.c,432,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/checkout.c,714,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-checkout.c,476,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-checkout.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-clean.c,89,error: "The 'pathspec' pointer was utilized before it was verified against nullptr. Check lines: 91, 95.",builtin-clean.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit-tree.c,74,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-commit-tree.c,54,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit-tree.c,113,warning: "It's dangerous to call the 'fprintf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin/commit-tree.c,120,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit.c,567,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/commit.c,857,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit.c,757,note: "The 'end' pointer in the 'end - (enc + 10)' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",builtin/commit.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit.c,763,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/commit.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit.c,835,warning: Expression '!commit' is always false.,builtin/commit.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit.c,835,warning: A part of conditional expression is always false: !commit.,builtin/commit.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-commit.c,996,warning: "It's dangerous to call the 'fprintf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-commit.c,1761,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-config.c,36,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/config.c,63,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-config.c,190,warning: Possible incorrect order of arguments passed to 'color_parse' function: 'value' and 'var'.,builtin/config.c,311,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-count-objects.c,40,warning: A call of the 'memcpy' function will lead to underflow of the buffer 'ent->d_name'.,builtin/count-objects.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-describe.c,163,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-describe.c,255,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-diff.c,270,error: Parameter 'prefix' is always rewritten in function body before being used.,builtin/diff.c,301,error: Parameter 'prefix' is always rewritten in function body before being used.,moved,1,1,1,TFP
